ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
45,England,5,Number Wounded,Hijacking,13473,656,4.637195121951219,1.1348623172270467,3.5023328047241726,0.3005632917718274,0.32470300276025793,0.1513347211659965,10.786265525576596,23.14295607603838,5.92595822058852e-14,5.9259582205814e-14,,,,3.833436528913879e-10
46,Incendiary,1,Number People Killed,Hijacking,12781,2946,0.04344874405974202,0.5137313199280181,-0.4702825758682761,0.15328752426591002,0.1387860626318104,0.7165835261366625,3.3885432510316433,0.6562843809761078,6.703260393890076e-14,6.703260393745136e-14,,,,4.2011682383651206e-10
47,Airports & Aircraft,6,Number US Wounded,Hijacking,3792,48,1.5416666666666667,0.03823839662447257,1.5034282700421941,1.0922624730492183,1.3403715682723207,0.206060723907529,1.121650373396122,7.296044784919162,6.783061051294677e-14,6.783061051293736e-14,,,,4.2011682383651206e-10
48,Airports & Aircraft,7,Number Kidnapped Hostage,Hijacking,410,41,54.292682926829265,-6.985365853658537,61.2780487804878,1.263354790095567,1.7194837968632477,0.5289166219061824,35.63746799607749,115.8557818804135,8.006905283486727e-14,8.006905283484198e-14,,,,4.855854433379688e-10
49,Kildare,3,Success,Hijacking,16625,14,14.285714285714286,85.16691729323308,-70.88120300751879,1.9941573136355815,1.9941914272173713,1.9519161302020882,35.54383096833591,36.31365196012814,9.195051201150955e-14,9.195051201256147e-14,,,,5.462611029970743e-10
50,Popular Front for the Liberation of Palestine (PFLP),10,Number Hostage Released,Hijacking,231,3,161.66666666666666,5.805194805194805,155.86147186147184,4.553541835064862,4.5360976862263875,13.497999410326686,34.36025470411201,11.54700538379262,1.6660187198229196e-13,1.6660187198227452e-13,,,,9.699560986808023e-10
51,Abu Nidal Organization (ANO),1,Number People Killed,Hijacking,15711,16,6.0,0.4199605372032334,5.580039462796766,1.8186055476053984,1.8386219787853562,0.37372294756376295,3.0349030563004,14.930952191114047,3.7440408879251867e-13,3.7440408878485377e-13,,,,2.1370398087308027e-09
52,Black September,6,Number US Wounded,Hijacking,3816,24,2.0833333333333335,0.04428721174004193,2.0390461215932913,1.480584743028537,1.8022209626677534,0.19978490239618352,1.131407393339258,10.206207261596576,5.773000858092282e-13,5.773000858092935e-13,,,,3.1707934901714216e-09
53,Hostage Taking (Barricade Incident),6,Number US Wounded,Hijacking,3816,24,2.0833333333333335,0.04428721174004193,2.0390461215932913,1.480584743028537,1.8022209626677534,0.19978490239618352,1.131407393339258,10.206207261596576,5.773000858092282e-13,5.773000858092935e-13,,,,3.1707934901714216e-09
54,Military,6,Number US Wounded,Hijacking,3732,108,1.0,0.0297427652733119,0.9702572347266881,0.7045027245411146,1.0971835920024129,0.1519623314355076,0.8843162090639015,6.384853572337185,6.341389448255106e-13,6.341389448257174e-13,,,,3.41847864516234e-09
55,Jihadi-inspired extremists,5,Number Wounded,Hijacking,14083,46,13.58695652173913,1.2573315344741887,12.329624987264943,1.0579102598008903,1.1109165486719288,0.1926654680014271,11.098605923194395,63.99499150088285,8.258923934940032e-13,8.258923934930961e-13,,,,4.371223195378914e-09
56,Northern Ireland,3,Success,Hijacking,13251,3388,81.22786304604486,86.09916232737152,-4.871299281326657,0.13702775979392076,0.14080188712626948,0.12473011965933783,34.596832334769296,39.05471504902842,1.142037104370788e-12,1.1420371043722269e-12,,,,5.934358310883422e-09
57,FacilityInfrastructure Attack,1,Number People Killed,Hijacking,13238,2489,0.024106066693451184,0.5011331016769904,-0.47702703498353927,0.15545816150935152,0.14274572936577887,1.5405477382558457,3.3417954926075657,0.3096476812355147,1.1620007685579345e-12,1.1620007685343697e-12,,,,5.934358310883422e-09
58,Berlin,6,Number US Wounded,Hijacking,3796,44,1.5227272727272727,0.040042149631190724,1.482685123096082,1.0763400839424542,1.5938922516073426,0.15374772200775216,0.9302292056447887,9.643623357368007,1.4943329827919687e-12,1.4943329827920293e-12,,,,7.500005711909652e-09
59,Group name Unknown,1,Number People Killed,Hijacking,10968,4759,0.1628493380962387,0.5396608315098468,-0.3768114934136081,0.12279667446485407,0.15024859188910253,0.09242158203405944,2.5079202984593034,4.077094171302376,1.5650750449037976e-12,1.56507504487024e-12,,,,7.72192111121571e-09
60,Great Britain,3,Success,Hijacking,14859,1780,79.6067415730337,85.76620230163537,-6.1594607286016725,0.17324792158939634,0.17628265860876746,0.1528278235034934,34.94082048235759,40.30326800054754,5.117944972546928e-12,5.117944972583024e-12,,,,2.4830563025315302e-08
61,Oglaigh na hEireann,3,Success,Hijacking,16591,48,50.0,85.20884817069495,-35.20884817069495,0.9903007191641899,0.9917344147181764,0.6968031794490184,35.50229542119937,50.52911526399114,7.585146620525772e-12,7.585146620602492e-12,,,,3.619731444684238e-08
62,Limerick,3,Success,Hijacking,16621,18,27.77777777777778,85.1693640575176,-57.39158627973982,1.614218759480753,1.6147807902494715,1.2452377083949595,35.54141009497224,46.08885989624768,7.923166033253584e-12,7.923166033325023e-12,,,,3.720054245646636e-08
63,Explosives,5,Number Wounded,Hijacking,6276,7853,1.8866675155991341,0.5602294455066922,1.326438070092442,0.1137867570521814,0.21517566113103945,0.09064778823779159,6.164442870165771,14.63287848361911,1.8816742183805874e-11,1.8816742183798093e-11,,,,8.694529602704166e-08
64,Armed Revolutionary Nuclei (NAR),1,Number People Killed,Hijacking,15709,18,5.277777777777778,0.4200776624864727,4.857700115291305,1.5827935791962595,1.6191823621995887,0.24404317074764906,3.0000945098564014,19.90508523721146,1.9938159336426984e-11,1.9938159336023242e-11,,,,9.068747160494321e-08
65,Wales,3,Success,Hijacking,16618,21,33.333333333333336,85.17270429654592,-51.83937096321258,1.4579557355581434,1.4586982531982984,1.0731769355905525,35.53810450485638,48.3045891539648,2.516394266709966e-11,2.5163942667284504e-11,,,,1.1269574939148491e-07
66,Northern Ireland.1,3,Success,Hijacking,12141,4498,82.1476211649622,86.20377234165225,-4.056151176690051,0.11407076015280895,0.11761235205509395,0.10590593737801951,34.48745906203798,38.29956352883284,6.544319893736375e-11,6.544319893758407e-11,,,,2.886441698595564e-07
67,Armed Islamic Group (GIA),5,Number Wounded,Hijacking,14119,10,25.3,1.2804731213258729,24.019526878674128,2.0602840954267236,2.0654338878244234,0.694023711746448,11.629288654682885,34.6090867965176,7.621457438276027e-11,7.621457438271252e-11,,,,3.3113526272847184e-07
68,BombingExplosion,5,Number Wounded,Hijacking,6497,7632,1.87604821802935,0.6178236108973373,1.258224607132013,0.10791881275960605,0.20252711681700503,0.0850636761509329,6.212622916411196,14.791561616729092,1.6757357466557868e-10,1.675735746654241e-10,,,,7.173627586044847e-07
69,Jihadi-inspired extremists,1,Number People Killed,Hijacking,15681,46,3.260869565217391,0.4173203239589312,2.8435492412584598,0.9263520122834275,0.9491788830902637,0.22107440432727843,2.9957990974268736,12.862408246270206,3.6195347573035224e-10,3.619534757227961e-10,,,,1.527024011346463e-06
70,Turkey,6,Number US Wounded,Hijacking,3788,52,1.25,0.04065469904963041,1.2093453009503696,0.8766729604449657,1.2979240973850839,0.1362862605626315,0.9317534849586558,8.873567269054277,3.791295924793072e-10,3.791295924793687e-10,,,,1.576637491010632e-06
71,England,4,Damaged Property Value,Hijacking,3139,149,26569597.167785235,208254.3000382287,26361342.867747005,0.521848072527185,13.691271053830642,0.1108262479252704,1925412.386045154,237861908.71969545,5.460516334303463e-10,5.460516334299132e-10,,,,2.238811697062644e-06
72,Fake Weapons,7,Number Kidnapped Hostage,Hijacking,447,4,154.0,-2.8053691275167787,156.80536912751677,3.1697135627724164,3.240024877742123,1.1665998419228252,48.39634726409563,134.41230102437302,6.649301030556932e-10,6.649301030555194e-10,,,,2.688349347214746e-06
73,Lazio,6,Number US Wounded,Hijacking,3788,52,1.2307692307692308,0.04091869060190074,1.18985054016733,0.8623992718682645,1.0583367653149864,0.16929476314809835,1.124264581145116,7.028277296010945,7.231838105786689e-10,7.231838105789544e-10,,,,2.8838192775278576e-06
74,Group name Unknown,5,Number Wounded,Hijacking,9397,4732,0.45710059171597633,1.720655528360115,-1.2635549366441388,0.10836101201243421,0.08931717964382016,0.43241410774097183,14.146829777686156,2.922094617229842,1.2402395463357525e-09,1.2402395463354273e-09,,,,4.87883421538166e-06
75,Northern Ireland.1,7,Number Kidnapped Hostage,Hijacking,380,71,-34.690140845070424,4.802631578947368,-39.492772424017794,0.7968070332753048,0.7960504369363091,0.8009412583971266,49.610892214330335,49.30795112621892,1.5906898339436236e-09,1.5906898339432714e-09,,,,6.173997475478483e-06
76,Hesse,8,Number Kidnapped US Hostage,Hijacking,445,6,-16.5,-0.1550561797752809,-16.34494382022472,2.5220928854294677,3.3310407679642937,0.404411840747553,4.906857933838391,40.41658075592244,1.8535366577245256e-09,1.8535366577241093e-09,,,,7.007331442383138e-06
77,Popular Front for the Liberation of Palestine (PFLP),8,Number Kidnapped US Hostage,Hijacking,445,6,-16.5,-0.1550561797752809,-16.34494382022472,2.5220928854294677,3.3310407679642937,0.404411840747553,4.906857933838391,40.41658075592244,1.8535366577245256e-09,1.8535366577241554e-09,,,,7.007331442383138e-06
78,Lazio,11,Ransom Amount,Hijacking,126,4,252675000.0,3090179.253968254,249584820.74603173,3.243599822181533,24.353279144797074,0.5009307142088552,10248509.831553997,498242199.3033776,2.8668008995391226e-09,2.866800899539097e-09,,,,1.0699047972510655e-05
79,Northern Ireland.1,1,Number People Killed,Hijacking,11372,4355,0.6597014925373135,0.3360007034822371,0.3237007890550764,0.10543847881637665,0.09121320530681633,0.30201611916652193,3.5488369032338603,1.0717997103876373,3.350328272622534e-09,3.3503282725486703e-09,,,,1.2345323546062253e-05
80,The New Irish Republican Army,3,Success,Hijacking,16595,44,54.54545454545455,85.18830973184694,-30.642855186392396,0.8615042526658057,0.8626285580864647,0.6083719418043838,35.5226532893442,50.36862005093146,1.1693464171906991e-08,1.1693464172009222e-08,,,,4.254959275589855e-05
81,Hijacking,7,Number Kidnapped Hostage,Hijacking,401,50,36.72,-6.169576059850374,42.88957605985037,0.8608551948902494,1.2318483281637918,0.3783622063731482,34.81725394211648,113.35586730761325,1.7464459934923022e-08,1.746445993491852e-08,,,,6.276425045746642e-05
82,Northern Ireland,7,Number Kidnapped Hostage,Hijacking,397,54,-37.5,3.4937027707808563,-40.99370277078086,0.8221025258885394,0.8213649687409459,0.8276769445044709,49.90924172675552,49.528627132804495,2.5874677588058167e-08,2.587467758805348e-08,,,,9.185510543758985e-05
83,Incendiary,5,Number Wounded,Hijacking,11204,2925,0.23658119658119658,1.5744377008211352,-1.3378565042399386,0.1147069593944147,0.10263071218214924,0.5389712345683033,13.035635004320223,2.482241014794628,3.364965729495073e-08,3.3649657294904506e-08,,,,0.00011801705106682773
84,FacilityInfrastructure Attack,5,Number Wounded,Hijacking,11659,2470,0.15465587044534412,1.5395831546444807,-1.3849272841991365,0.11873529588112003,0.10804059850719706,0.8626988816706396,12.81858211945096,1.6053426214221902,8.430804831003839e-08,8.430804831006666e-08,,,,0.00029216753408405245
85,Israel,3,Success,Hijacking,16513,126,68.25396825396825,85.2358747653364,-16.98190651136815,0.4773770905816939,0.47869426417672073,0.3633686902150293,35.475475229631954,46.734644367182085,9.50963791077903e-08,9.509637910865235e-08,,,,0.00032567712892386704
86,Northern Ireland,1,Number People Killed,Hijacking,12426,3301,0.6719176007270524,0.3602124577498793,0.3117051429771731,0.1015049461647844,0.09136470472364294,0.295668337314188,3.4116581881374097,1.0542391715280077,2.2003982568176399e-07,2.2003982567732458e-07,,,,0.0007448092238915022
87,Irish Republican Army (IRA),1,Number People Killed,Hijacking,13206,2521,0.7155890519635065,0.37028623353021356,0.34530281843329297,0.11244545167987378,0.1041893871838747,0.3041964044138727,3.314184177164785,1.135131163363434,2.3247532761150659e-07,2.3247532760684873e-07,,,,0.0007778571019121111
88,Ulster Volunteer Force (UVF),1,Number People Killed,Hijacking,15460,267,1.3745318352059925,0.4092496765847348,0.9652821586212577,0.3143290786853924,0.3127732477595826,0.48479950196418947,3.0862043526281213,1.991095606968177,3.576570204826601e-07,3.576570204754578e-07,,,,0.0011831131665955199
89,Government (Diplomatic),3,Success,Hijacking,15960,679,78.35051546391753,85.39473684210526,-7.0442213781877285,0.19800197191430563,0.19945693652513125,0.17091030397594875,35.31700376487116,41.21589637555745,4.393207422877116e-07,4.393207422901725e-07,,,,0.0014369243604569575
90,Black Order,5,Number Wounded,Hijacking,14123,6,25.333333333333332,1.2872619131912484,24.046071420142084,2.061328098980974,2.0657297855482337,0.5711886881731275,11.640472819033484,42.09829766946244,4.5170750770476844e-07,4.5170750770480724e-07,,,,0.00146102283880966
91,Cork,3,Success,Hijacking,16619,20,45.0,85.15554485829472,-40.15554485829472,1.1287062690817542,1.129389796112911,0.7867191543155326,35.55508027122299,51.04177855340404,4.590326603280935e-07,4.590326603319465e-07,,,,0.0014684000815673585
92,Ulster Volunteer Force (UVF),3,Success,Hijacking,16369,270,95.92592592592592,84.92882888386585,10.997097042060076,0.3091096527952682,0.3073715896111205,0.5552516463035005,35.77785785593702,19.80560906981816,4.75817122179021e-07,4.758171221864951e-07,,,,0.0015055474377009643
93,Great Britain,4,Damaged Property Value,Hijacking,3062,226,17619231.526548672,205954.89902677987,17413276.62752189,0.34399467002105777,8.94584941609697,0.09007587612895833,1946520.2036811411,193317871.2865578,6.335876665078613e-07,6.335876665074683e-07,,,,0.001979474242695374
94,Abu Nidal Organization (ANO),5,Number Wounded,Hijacking,14113,16,15.8125,1.2810175015942749,14.531482498405726,1.2456682869352638,1.248787282468692,0.5220438008612456,11.63647540490551,27.835753387804445,6.438428626871111e-07,6.438428626868304e-07,,,,0.001979474242695374
95,Great Britain,5,Number Wounded,Hijacking,12730,1399,2.771265189421015,1.1355066771406128,1.6357585122804021,0.14022047463466067,0.14785311540694174,0.10130606440857817,11.063402402974344,16.14669883614483,6.491014940771963e-07,6.491014940770701e-07,,,,0.001979474242695374
96,Irish Republican Army (IRA),7,Number Kidnapped Hostage,Hijacking,394,57,-32.78947368421053,3.1243654822335025,-35.91383916644403,0.7152323334368111,0.7132309084043554,0.7297686672376356,50.35373361313055,49.212635152434345,6.527981013356393e-07,6.52798101335472e-07,,,,0.001979474242695374
97,Marxists,5,Number Wounded,Hijacking,14124,5,27.2,1.2883035967148118,25.911696403285188,2.221192487984736,2.222040350459404,1.155690129207827,11.6612177622823,22.420972325035326,6.919637386601667e-07,6.919637386600312e-07,,,,0.0020766045806591246
98,Ile-de-France,5,Number Wounded,Hijacking,13825,304,4.555921052631579,1.2258227848101266,3.330098267821452,0.2854571580823614,0.28881811952760805,0.1990970524430111,11.530087770352402,16.726004865263633,8.606632830749321e-07,8.606632830743506e-07,,,,0.0025565212418667696
99,Hostage Taking (Barricade Incident),1,Number People Killed,Hijacking,15643,84,2.0595238095238093,0.4168637729335805,1.6426600365902289,0.534872158067436,0.5513008059420719,0.15399002843958137,2.979607537092612,10.667314327010033,1.0231078369007935e-06,1.0231078368789375e-06,,,,0.0030083504173278658
